timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:16.997, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:16.998, GeForce RTX 2080 Ti, P2, 61, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:17.189, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:17.190, GeForce RTX 2080 Ti, P2, 61, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:17.482, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:17.483, GeForce RTX 2080 Ti, P2, 61, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:17.693, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:17.694, GeForce RTX 2080 Ti, P2, 61, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:17.901, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:17.902, GeForce RTX 2080 Ti, P2, 61, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:18.162, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:18.163, GeForce RTX 2080 Ti, P2, 61, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:18.448, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:18.450, GeForce RTX 2080 Ti, P2, 61, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:18.675, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:16:18.676, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:18.883, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8406 MiB, 2610 MiB
2023/12/10 20:16:18.884, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:19.127, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:19.128, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:19.323, GeForce RTX 2080 Ti, P2, 52, 17 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:19.324, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:19.533, GeForce RTX 2080 Ti, P2, 52, 17 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:19.534, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:19.763, GeForce RTX 2080 Ti, P2, 52, 17 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:19.764, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:19.969, GeForce RTX 2080 Ti, P2, 52, 17 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:19.970, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:20.201, GeForce RTX 2080 Ti, P2, 52, 1 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:20.202, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:20.971, GeForce RTX 2080 Ti, P2, 52, 1 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:20.972, GeForce RTX 2080 Ti, P2, 60, 7 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:21.200, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:21.201, GeForce RTX 2080 Ti, P2, 60, 7 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:21.402, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:21.403, GeForce RTX 2080 Ti, P2, 60, 7 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:21.604, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:21.605, GeForce RTX 2080 Ti, P2, 60, 12 %, 3 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:21.811, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:21.812, GeForce RTX 2080 Ti, P2, 60, 12 %, 3 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:22.028, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:22.029, GeForce RTX 2080 Ti, P2, 60, 12 %, 3 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:22.258, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:22.259, GeForce RTX 2080 Ti, P2, 60, 12 %, 3 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:22.499, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 9226 MiB, 1790 MiB
2023/12/10 20:16:22.500, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:22.707, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:16:22.708, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:22.909, GeForce RTX 2080 Ti, P2, 54, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:22.910, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:23.141, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:23.142, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:23.360, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:23.361, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:23.580, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:23.581, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:23.783, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:23.784, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:24.024, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:24.026, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:24.246, GeForce RTX 2080 Ti, P2, 54, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:24.247, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8395 MiB, 2624 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:24.489, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:24.490, GeForce RTX 2080 Ti, P2, 60, 1 %, 0 %, 11019 MiB, 9389 MiB, 1630 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:24.711, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:24.713, GeForce RTX 2080 Ti, P2, 60, 1 %, 0 %, 11019 MiB, 8397 MiB, 2622 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:24.950, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:24.951, GeForce RTX 2080 Ti, P2, 60, 1 %, 0 %, 11019 MiB, 8381 MiB, 2638 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:25.169, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:25.170, GeForce RTX 2080 Ti, P2, 60, 1 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:25.369, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:25.370, GeForce RTX 2080 Ti, P2, 60, 1 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:25.547, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:25.548, GeForce RTX 2080 Ti, P2, 60, 16 %, 3 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:25.751, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:25.752, GeForce RTX 2080 Ti, P2, 60, 16 %, 3 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:25.963, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:16:25.964, GeForce RTX 2080 Ti, P2, 60, 16 %, 3 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:26.491, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 9406 MiB, 1610 MiB
2023/12/10 20:16:26.493, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:26.705, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 9406 MiB, 1610 MiB
2023/12/10 20:16:26.706, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:26.911, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 9398 MiB, 1618 MiB
2023/12/10 20:16:26.912, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:27.127, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8498 MiB, 2518 MiB
2023/12/10 20:16:27.128, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:27.368, GeForce RTX 2080 Ti, P2, 53, 16 %, 1 %, 11016 MiB, 7582 MiB, 3434 MiB
2023/12/10 20:16:27.369, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:27.586, GeForce RTX 2080 Ti, P2, 53, 16 %, 1 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:27.587, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:27.800, GeForce RTX 2080 Ti, P2, 53, 16 %, 1 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:27.801, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:28.014, GeForce RTX 2080 Ti, P2, 53, 16 %, 1 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:28.015, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:28.237, GeForce RTX 2080 Ti, P2, 53, 9 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:28.239, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:28.490, GeForce RTX 2080 Ti, P2, 53, 9 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:28.491, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:28.696, GeForce RTX 2080 Ti, P2, 53, 9 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:28.698, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:28.955, GeForce RTX 2080 Ti, P2, 53, 9 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:28.956, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 9371 MiB, 1648 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:29.259, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:29.261, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8397 MiB, 2622 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:29.472, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:29.473, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:29.672, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:29.673, GeForce RTX 2080 Ti, P2, 60, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:29.891, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:29.892, GeForce RTX 2080 Ti, P2, 60, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:30.100, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:30.101, GeForce RTX 2080 Ti, P2, 60, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:30.303, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:30.303, GeForce RTX 2080 Ti, P2, 60, 15 %, 2 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:30.533, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:30.534, GeForce RTX 2080 Ti, P2, 60, 3 %, 1 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:30.748, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:30.749, GeForce RTX 2080 Ti, P2, 60, 3 %, 1 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:30.972, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7362 MiB, 3654 MiB
2023/12/10 20:16:30.973, GeForce RTX 2080 Ti, P2, 60, 3 %, 1 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:31.194, GeForce RTX 2080 Ti, P2, 53, 1 %, 0 %, 11016 MiB, 7142 MiB, 3874 MiB
2023/12/10 20:16:31.195, GeForce RTX 2080 Ti, P2, 60, 3 %, 1 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:31.420, GeForce RTX 2080 Ti, P2, 53, 1 %, 0 %, 11016 MiB, 6350 MiB, 4666 MiB
2023/12/10 20:16:31.421, GeForce RTX 2080 Ti, P2, 60, 3 %, 1 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:31.635, GeForce RTX 2080 Ti, P2, 53, 1 %, 0 %, 11016 MiB, 6350 MiB, 4666 MiB
2023/12/10 20:16:31.637, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:31.849, GeForce RTX 2080 Ti, P2, 53, 1 %, 0 %, 11016 MiB, 6350 MiB, 4666 MiB
2023/12/10 20:16:31.850, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:32.045, GeForce RTX 2080 Ti, P2, 53, 1 %, 0 %, 11016 MiB, 6350 MiB, 4666 MiB
2023/12/10 20:16:32.046, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:32.261, GeForce RTX 2080 Ti, P2, 53, 11 %, 2 %, 11016 MiB, 6350 MiB, 4666 MiB
2023/12/10 20:16:32.262, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:32.476, GeForce RTX 2080 Ti, P2, 53, 11 %, 2 %, 11016 MiB, 6350 MiB, 4666 MiB
2023/12/10 20:16:32.477, GeForce RTX 2080 Ti, P2, 60, 0 %, 0 %, 11019 MiB, 8373 MiB, 2646 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:16:32.685, GeForce RTX 2080 Ti, P2, 53, 11 %, 2 %, 11016 MiB, 6350 MiB, 4666 MiB
