file,train_execution,overall_execution,cpu_usage,gpu_usage,num_train_epochs,learning_rate,per_device_eval_batch_size,per_device_train_batch_size,num_dataset,file_size (bytes)
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:35,0:00:35,"12,4","2,796,944,618",2,0.00100,4,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"13,8","2,790,259,361",6,0.00100,4,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:33,0:00:33,"14,5","2,790,259,361",6,0.00100,4,16,100,581087
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:41,0:00:41,"12,5","2,798,117,638",6,0.00100,4,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:55,0:00:56,"12,3","2,798,117,638",6,0.00100,4,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:25,0:01:26,"13,5","2,796,944,618",6,0.00100,4,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:44,0:00:46,"13,1","2,790,259,361",10,0.00100,4,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:50,0:00:50,"14,3","2,790,259,361",10,0.00100,4,16,100,581088
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:14,0:01:14,"8,9","2,798,117,638",10,0.00100,4,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:26,0:01:26,"9,7","2,798,117,638",10,0.00100,4,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:17,0:02:17,"4,6","2,796,944,618",10,0.00100,4,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:14,0:00:14,"7,7","2,790,259,361",2,0.00100,8,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:15,0:00:15,"5,8","2,790,259,361",2,0.00100,8,16,100,581089
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:18,0:00:18,5,"2,798,117,638",2,0.00100,8,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:23,0:00:23,"5,5","2,798,117,638",2,0.00100,8,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:32,0:00:33,"4,3","28,014,431",2,0.00100,8,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:27,0:00:28,"3,6","2,790,259,361",6,0.00100,8,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:32,0:00:33,"4,6","2,790,259,361",6,0.00100,8,16,100,581090
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:49,0:00:49,"4,7","2,798,117,638",6,0.00100,8,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:54,0:00:56,"3,9","2,798,117,638",6,0.00100,8,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:23,0:01:23,"6,1","2,796,944,618",6,0.00100,8,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:42,0:00:43,"6,9","2,790,259,361",10,0.00100,8,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:49,0:00:49,"5,5","2,790,259,361",10,0.00100,8,16,100,581091
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:03,0:01:05,"4,9","2,798,117,638",10,0.00100,8,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:27,0:01:27,"3,9","2,798,117,638",10,0.00100,8,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:15,0:02:16,"3,6","2,796,944,618",10,0.00100,8,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:26,0:00:26,"16,6","2,790,259,361",2,0.00100,16,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:16,0:00:16,"3,4","2,790,259,361",2,0.00100,16,16,100,581092
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:17,0:00:17,"5,2","2,798,117,638",2,0.00100,16,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:23,0:00:25,"3,4","2,798,117,638",2,0.00100,16,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:32,0:00:32,"5,7","2,796,944,618",2,0.00100,16,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:28,0:00:28,"4,2","2,790,259,361",6,0.00100,16,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:45,0:00:45,"3,7","2,790,259,361",6,0.00100,16,16,100,581093
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:39,0:00:39,"4,4","2,798,117,638",6,0.00100,16,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:53,0:00:53,"4,7","2,798,117,638",6,0.00100,16,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:25,0:01:25,"4,2","2,799,978,256",6,0.00100,16,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:46,0:00:46,"4,6","2,790,259,361",10,0.00100,16,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:49,0:00:50,"8,2","2,790,259,361",10,0.00100,16,16,100,581094
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:00,0:01:02,"14,2","2,798,117,638",10,0.00100,16,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:27,0:01:27,"16,5","2,798,117,638",10,0.00100,16,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:17,0:02:17,"18,9","2,796,944,618",10,0.00100,16,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:17,0:00:17,"17,5","2,798,407,555",2,0.01000,2,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:29,0:00:30,"17,5","2,798,407,555",2,0.01000,2,2,100,581095
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:27,0:00:28,"16,4","2,793,753,624",2,0.01000,2,2,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:43,0:00:44,"16,8","2,793,753,624",2,0.01000,2,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:15,0:01:15,"16,5","2,791,556,358",2,0.01000,2,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:49,0:00:49,"17,7","2,798,407,555",6,0.01000,2,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:00,0:01:00,17,"2,798,407,555",6,0.01000,2,2,100,581096
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:19,0:01:19,"17,7","2,793,753,624",6,0.01000,2,2,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:54,0:01:54,"16,8","2,793,753,624",6,0.01000,2,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:20,0:03:20,"17,5","2,791,556,358",6,0.01000,2,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:57,0:00:58,"17,6","2,798,407,555",10,0.01000,2,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:15,0:01:15,"27,4","2,798,407,555",10,0.01000,2,2,100,581097
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:17,0:03:17,"17,2","2,793,753,624",10,0.01000,2,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:05:34,0:05:34,"17,7","2,791,556,358",10,0.01000,2,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:16,0:00:16,"19,3","2,798,407,555",2,0.01000,4,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:20,0:00:21,18,"2,798,407,555",2,0.01000,4,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:28,0:00:30,"18,2","2,793,753,624",2,0.01000,4,2,200,581098
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:42,0:00:42,"17,5","2,793,753,624",2,0.01000,4,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:12,0:01:13,"25,5","2,791,556,358",2,0.01000,4,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:45,0:00:46,"17,9","2,798,407,555",6,0.01000,4,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:48,0:00:50,"18,3","2,798,407,555",6,0.01000,4,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:09,0:01:10,"25,8","2,793,753,624",6,0.01000,4,2,200,581099
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:51,0:01:51,"19,4","2,793,753,624",6,0.01000,4,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:23,0:03:23,"16,8","2,791,556,358",6,0.01000,4,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:54,0:00:54,"18,8","2,798,407,555",10,0.01000,4,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:21,0:01:22,"18,2","2,798,407,555",10,0.01000,4,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:52,0:01:54,"12,9","2,793,753,624",10,0.01000,4,2,200,581100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:04,0:03:06,"5,3","2,793,753,624",10,0.01000,4,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:05:33,0:05:33,6,"2,791,556,358",10,0.01000,4,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:28,0:00:29,"5,2","2,798,407,555",2,0.01000,8,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:19,0:00:20,"15,6","2,798,407,555",2,0.01000,8,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:27,0:00:27,"15,5","2,793,753,624",2,0.01000,8,2,200,581101
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:42,0:00:42,"6,1","2,793,753,624",2,0.01000,8,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:11,0:01:11,"5,2","2,791,556,358",2,0.01000,8,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:46,0:00:46,"4,7","2,798,407,555",6,0.01000,8,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:46,0:00:48,"3,6","2,798,407,555",6,0.01000,8,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:22,0:01:23,"4,6","2,793,753,624",6,0.01000,8,2,200,581102
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:51,0:01:52,"5,1","2,793,753,624",6,0.01000,8,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:15,0:03:16,"3,7","2,791,556,358",6,0.01000,8,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:54,0:00:54,5,"2,798,407,555",10,0.01000,8,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:11,0:01:11,"6,1","2,798,407,555",10,0.01000,8,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:01,0:02:02,"4,8","2,793,753,624",10,0.01000,8,2,200,581103
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:03,0:03:04,"8,7","2,793,753,624",10,0.01000,8,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:05:25,0:05:25,"7,2","2,791,556,358",10,0.01000,8,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:24,0:00:24,"8,5","2,798,407,555",2,0.01000,16,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:20,0:00:20,"6,8","2,798,407,555",2,0.01000,16,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:34,0:00:34,"7,8","2,793,753,624",2,0.01000,16,2,200,581104
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:41,0:00:42,"6,4","2,793,753,624",2,0.01000,16,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:10,0:01:10,"7,4","2,791,556,358",2,0.01000,16,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:54,0:00:54,"13,9","2,798,407,555",6,0.01000,16,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:47,0:00:47,"14,9","2,798,407,555",6,0.01000,16,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:09,0:01:09,"5,8","2,793,753,624",6,0.01000,16,2,200,581105
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:49,0:01:49,"7,8","2,793,753,624",6,0.01000,16,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:22,0:03:23,"15,5","2,791,556,358",6,0.01000,16,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:00,0:01:00,"14,5","2,798,407,555",10,0.01000,16,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:14,0:01:15,"13,1","2,798,407,555",10,0.01000,16,2,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:49,0:01:50,"13,6","2,793,753,624",10,0.01000,16,2,200,581106
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:00,0:03:01,"14,5","2,793,753,624",10,0.01000,16,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:05:21,0:05:23,"13,5","2,791,556,358",10,0.01000,16,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:19,0:00:22,14,"2,802,634,239",2,0.01000,2,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:19,0:00:20,"13,4","2,802,634,239",2,0.01000,2,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:38,0:00:39,"13,6","2,800,833,702",2,0.01000,2,4,200,581107
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:35,0:00:35,"13,8","2,800,833,702",2,0.01000,2,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:48,0:00:49,"14,2","2,806,155,205",2,0.01000,2,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:34,0:00:37,"12,9","2,802,634,239",6,0.01000,2,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:44,0:00:46,"13,7","2,802,634,239",6,0.01000,2,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:56,0:00:57,"13,9","2,800,833,702",6,0.01000,2,4,200,581108
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:21,0:01:27,"14,9","2,800,833,702",6,0.01000,2,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:10,0:02:10,"13,7","2,806,155,205",6,0.01000,2,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:51,0:00:53,"13,8","2,802,634,239",10,0.01000,2,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:00,0:01:01,"14,6","2,802,634,239",10,0.01000,2,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:24,0:01:26,"10,6","2,800,833,702",10,0.01000,2,4,200,581109
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:05,0:02:08,"9,9","2,800,833,702",10,0.01000,2,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:52,0:04:02,"10,1","2,806,155,205",10,0.01000,2,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:16,0:00:16,"9,6","2,802,634,239",2,0.01000,4,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"9,5","2,802,634,239",2,0.01000,4,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:30,0:00:30,"9,4","2,800,833,702",2,0.01000,4,4,200,581110
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:29,0:00:31,"9,6","2,800,833,702",2,0.01000,4,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:49,0:00:50,"9,4","2,806,155,205",2,0.01000,4,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:34,0:00:34,"9,8","2,802,634,239",6,0.01000,4,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:38,0:00:40,"18,2","2,802,634,239",6,0.01000,4,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:52,0:00:52,"10,5","2,800,833,702",6,0.01000,4,4,200,581111
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:20,0:01:20,"10,6","2,800,833,702",6,0.01000,4,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:04,0:02:04,"10,1","2,806,155,205",6,0.01000,4,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:48,0:00:48,"9,8","2,802,634,239",10,0.01000,4,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:11,0:01:12,"9,2","2,802,634,239",10,0.01000,4,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:18,0:01:18,"11,5","2,800,833,702",10,0.01000,4,4,200,581112
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:59,0:01:59,"8,6","2,800,833,702",10,0.01000,4,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:27,0:03:27,"8,2","2,806,155,205",10,0.01000,4,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"8,9","2,802,634,239",2,0.01000,8,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:19,0:00:21,"7,9","2,802,634,239",2,0.01000,8,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"8,4","2,800,833,702",2,0.01000,8,4,200,581113
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"8,6","2,800,833,702",2,0.01000,8,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:47,0:00:47,"8,9","2,806,155,205",2,0.01000,8,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:44,0:00:45,"9,2","2,802,634,239",6,0.01000,8,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:58,0:00:58,"10,1","2,802,634,239",6,0.01000,8,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:51,0:00:51,"8,1","2,800,833,702",6,0.01000,8,4,200,581114
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:15,0:01:16,"9,8","2,800,833,702",6,0.01000,8,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:08,0:02:08,"8,2","2,806,155,205",6,0.01000,8,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:46,0:00:46,8,"2,802,634,239",10,0.01000,8,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:05,0:01:05,"8,7","2,802,634,239",10,0.01000,8,4,100,7300
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:32,0:01:32,"8,6","2,800,833,702",10,0.01000,8,4,200,581115
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:03,0:02:03,"9,6","2,800,833,702",10,0.01000,8,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:25,0:03:25,"8,2","2,806,155,205",10,0.01000,8,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:17,0:00:17,"8,3","2,802,634,239",2,0.01000,16,4,50,4100
